sport,requested_year,effective_date,country_name,country_code,source_rank,points
mru,2023,2023-12-25,Monaco,MCO,109,17.171558073802643
mru,2023,2023-12-25,Greece,GRC,110,16.5464517270594
mru,2023,2023-12-25,Vanuatu,VUT,111,15.289167657403121
mru,2023,2023-12-25,American Samoa,ASM,112,13.532106726695798
mru,2024,2024-12-30,South Africa,ZAF,1,92.77735168266909
mru,2024,2024-12-30,Ireland,IRL,2,90.77937580475005
mru,2024,2024-12-30,New Zealand,NZL,3,90.36291901487141
mru,2024,2024-12-30,France,FRA,4,88.512701166648
mru,2024,2024-12-30,Argentina,ARG,5,84.96550454696622
mru,2024,2024-12-30,Scotland,SCO,6,83.34401327622288
mru,2024,2024-12-30,England,ENG,7,82.30584328966756
mru,2024,2024-12-30,Australia,AUS,8,81.52401718534034
mru,2024,2024-12-30,Fiji,FJI,9,80.06968699911889
mru,2024,2024-12-30,Italy,ITA,10,78.64273318866208
mru,2024,2024-12-30,Wales,WAL,11,74.00604074918199
mru,2024,2024-12-30,Georgia,GEO,12,73.8545518054088
mru,2024,2024-12-30,Japan,JPN,13,72.95199388646635
mru,2024,2024-12-30,Samoa,WSM,14,72.68057333798009
mru,2024,2024-12-30,USA,USA,15,70.0201264195869
mru,2024,2024-12-30,Portugal,PRT,16,68.8180856132294
mru,2024,2024-12-30,Uruguay,URY,17,67.05635815076262
mru,2024,2024-12-30,Spain,ESP,18,65.97870386019397
mru,2024,2024-12-30,Tonga,TON,19,65.4640056004623
mru,2024,2024-12-30,Romania,ROU,20,63.009231347026066
mru,2024,2024-12-30,Chile,CHL,21,61.71589068630286
mru,2024,2024-12-30,Hong Kong China,HKG,22,59.4895203135891
mru,2024,2024-12-30,Canada,CAN,23,59.17559828087543
mru,2024,2024-12-30,Netherlands,NLD,24,58.56206717336857
mru,2024,2024-12-30,Russia,RUS,25,58.06119262441148
mru,2024,2024-12-30,Namibia,NAM,26,57.869586932301786
mru,2024,2024-12-30,Zimbabwe,ZWE,27,57.1550801656081
mru,2024,2024-12-30,Brazil,BRA,28,56.52949089912246
mru,2024,2024-12-30,Belgium,BEL,29,56.50939051140379
mru,2024,2024-12-30,Switzerland,CHE,30,56.03707684644024
mru,2024,2024-12-30,Sweden,SWE,31,54.0966283054629
mru,2024,2024-12-30,Germany,DEU,32,52.95030837641875
mru,2024,2024-12-30,Poland,POL,33,51.62039733803657
mru,2024,2024-12-30,Kenya,KEN,34,51.548466216306664
mru,2024,2024-12-30,Korea,KOR,35,50.77103148983962
mru,2024,2024-12-30,Czechia,CZE,36,49.698445014936816
mru,2024,2024-12-30,Paraguay,PRY,37,48.35217342397823
mru,2024,2024-12-30,Philippines,PHL,38,47.79565441444189
mru,2024,2024-12-30,Mexico,MEX,39,47.71070437955571
mru,2024,2024-12-30,Morocco,MAR,40,47.46732693733423
mru,2024,2024-12-30,Sri Lanka,LKA,41,47.39093072361694
mru,2024,2024-12-30,Croatia,HRV,42,47.119249496002375
mru,2024,2024-12-30,Uganda,UGA,43,46.86574662727367
mru,2024,2024-12-30,Malta,MLT,44,46.751056254089576
mru,2024,2024-12-30,Colombia,COL,45,46.1724151057607
mru,2024,2024-12-30,Tunisia,TUN,46,46.12333601606647
mru,2024,2024-12-30,Trinidad & Tobago,TTO,47,45.967378990799226
mru,2024,2024-12-30,Madagascar,MDG,48,45.7587432874345
mru,2024,2024-12-30,Cook Islands,COK,49,45.106883747652994
mru,2024,2024-12-30,United Arab Emirates,ARE,50,44.17683060637293
mru,2024,2024-12-30,Lithuania,LTU,51,44.16613456448834
mru,2024,2024-12-30,Malaysia,MYS,52,43.88245421005179
mru,2024,2024-12-30,Ukraine,UKR,53,43.61566722371011
mru,2024,2024-12-30,Cayman Islands,CYM,54,43.61096983202217
mru,2024,2024-12-30,Luxembourg,LUX,55,43.2943444958057
mru,2024,2024-12-30,Senegal,SEN,56,43.1664583403687
mru,2024,2024-12-30,Moldova,MDA,57,43.10877010081548
mru,2024,2024-12-30,Latvia,LVA,58,42.77208661319821
mru,2024,2024-12-30,Algeria,DZA,59,42.69188598678643
mru,2024,2024-12-30,Guyana,GUY,60,42.40470941992179
mru,2024,2024-12-30,Singapore,SGP,61,42.12604265030961
mru,2024,2024-12-30,Cote D'Ivoire,CIV,62,41.68937529810147
mru,2024,2024-12-30,Israel,ISR,63,41.23599329395556
mru,2024,2024-12-30,Kazakhstan,KAZ,64,40.49407695763477
mru,2024,2024-12-30,Chinese Taipei,TPE,65,39.77427410223228
mru,2024,2024-12-30,Jamaica,JAM,66,39.75705905652719
mru,2024,2024-12-30,Zambia,ZMB,67,39.24481986983414
mru,2024,2024-12-30,Bulgaria,BGR,68,38.98882253410244
mru,2024,2024-12-30,Austria,AUT,69,37.51324747248942
mru,2024,2024-12-30,Bermuda,BMU,70,37.20237304869116
mru,2024,2024-12-30,Denmark,DNK,71,37.139542214499336
mru,2024,2024-12-30,Barbados,BRB,72,36.88276525079348
mru,2024,2024-12-30,Thailand,THA,73,36.85973948652247
mru,2024,2024-12-30,Nigeria,NGA,74,36.816623595983124
mru,2024,2024-12-30,Venezuela,VEN,75,36.780649109864626
mru,2024,2024-12-30,Guam,GUM,76,36.37834645978975
mru,2024,2024-12-30,Botswana,BWA,77,36.21395294232694
mru,2024,2024-12-30,Finland,FIN,78,35.17819118032486
mru,2024,2024-12-30,Hungary,HUN,79,35.14598275696711
mru,2024,2024-12-30,Peru,PER,80,35.049415446168545
mru,2024,2024-12-30,China,CHN,81,34.91418975961267
mru,2024,2024-12-30,Slovenia,SVN,82,34.478455555417675
mru,2024,2024-12-30,Turkey,TUR,83,34.43310177962271
mru,2024,2024-12-30,Ghana,GHA,84,34.378756738469534
mru,2024,2024-12-30,St Vincent and the Grenadines,VCT,85,33.83613935019572
mru,2024,2024-12-30,Serbia,SRB,86,33.8172161272915
mru,2024,2024-12-30,Papua New Guinea,PNG,87,33.68373495485308
mru,2024,2024-12-30,Andorra,AND,88,32.767927843096764
mru,2024,2024-12-30,India,IND,89,31.834276964261466
mru,2024,2024-12-30,Qatar,QAT,90,31.31491966269572
mru,2024,2024-12-30,Uzbekistan,UZB,91,31.2828007869781
mru,2024,2024-12-30,Burkina Faso,BFA,92,31.05
mru,2024,2024-12-30,Mauritius,MUS,93,30.5580989461403
mru,2024,2024-12-30,Pakistan,PAK,94,30.131830833302693
mru,2024,2024-12-30,Iran,IRN,95,30.0
mru,2024,2024-12-30,Laos,LAO,95,30.0
mru,2024,2024-12-30,Nepal,NPL,95,30.0
mru,2024,2024-12-30,Rwanda,RWA,98,29.783758194069794
mru,2024,2024-12-30,Costa Rica,CRI,99,29.748294784966305
mru,2024,2024-12-30,St Lucia,LCA,100,28.920487985434143
mru,2024,2024-12-30,Niue Island,NIU,101,28.62618599821591
mru,2024,2024-12-30,Bosnia & Herzegovina,BIH,102,28.455056672590654
mru,2024,2024-12-30,Bahamas,BHS,103,27.58047742470667
mru,2024,2024-12-30,Burundi,BDI,104,26.15648565369965
mru,2024,2024-12-30,Eswatini,SWZ,105,26.041034781746408
mru,2024,2024-12-30,Norway,NOR,106,24.57788778159169
mru,2024,2024-12-30,Solomon Islands,SLB,107,23.972960374916912
mru,2024,2024-12-30,Cameroon,CMR,108,23.1200853709647
mru,2024,2024-12-30,Indonesia,IDN,109,21.94819879866199
mru,2024,2024-12-30,Monaco,MCO,110,17.171558073802643
mru,2024,2024-12-30,Greece,GRC,111,16.5464517270594
mru,2024,2024-12-30,Vanuatu,VUT,112,15.289167657403121
mru,2024,2024-12-30,American Samoa,ASM,113,13.532106726695798
mru,2025,2025-12-29,South Africa,ZAF,1,93.94110080257116
mru,2025,2025-12-29,New Zealand,NZL,2,90.3251602439559
mru,2025,2025-12-29,England,ENG,3,89.40925368207189
mru,2025,2025-12-29,Ireland,IRL,4,87.96792936230135
mru,2025,2025-12-29,France,FRA,5,87.23511637973905
mru,2025,2025-12-29,Argentina,ARG,6,84.9744656872118
mru,2025,2025-12-29,Australia,AUS,7,81.52744958045409
mru,2025,2025-12-29,Fiji,FJI,8,81.13528811390982
mru,2025,2025-12-29,Scotland,SCO,9,80.22148014738157
mru,2025,2025-12-29,Italy,ITA,10,78.98464454738225
mru,2025,2025-12-29,Wales,WAL,11,74.23480100982037
mru,2025,2025-12-29,Japan,JPN,12,74.08899535090599
mru,2025,2025-12-29,Georgia,GEO,13,73.18054437749366
mru,2025,2025-12-29,Uruguay,URY,14,69.18543777104028
mru,2025,2025-12-29,Spain,ESP,15,69.00730437955923
mru,2025,2025-12-29,USA,USA,16,68.25880260464882
mru,2025,2025-12-29,Chile,CHL,17,66.71840290282871
mru,2025,2025-12-29,Tonga,TON,18,66.66365463738057
mru,2025,2025-12-29,Samoa,WSM,19,66.42643847773405
mru,2025,2025-12-29,Portugal,PRT,20,64.98351174500276
mru,2025,2025-12-29,Belgium,BEL,21,62.32069555100964
mru,2025,2025-12-29,Romania,ROU,22,61.49520605970482
mru,2025,2025-12-29,Hong Kong China,HKG,23,59.61389255131394
mru,2025,2025-12-29,Zimbabwe,ZWE,24,58.80344960361036
mru,2025,2025-12-29,Canada,CAN,25,58.7541292168981
mru,2025,2025-12-29,Netherlands,NLD,26,57.01412344316843
mru,2025,2025-12-29,Namibia,NAM,27,56.95622323902014
mru,2025,2025-12-29,Switzerland,CHE,28,55.25840440013183
mru,2025,2025-12-29,Czechia,CZE,29,54.78328514781327
mru,2025,2025-12-29,Poland,POL,30,52.964478421518216
mru,2025,2025-12-29,Paraguay,PRY,31,52.15194540907321
mru,2025,2025-12-29,Russia,RUS,32,52.06119262441148
mru,2025,2025-12-29,Sweden,SWE,33,51.87537775157784
mru,2025,2025-12-29,Brazil,BRA,34,51.49706521014096
mru,2025,2025-12-29,Germany,DEU,35,50.37352681376398
mru,2025,2025-12-29,Kenya,KEN,36,50.08791644542441
mru,2025,2025-12-29,Korea,KOR,37,49.29101317272516
mru,2025,2025-12-29,Mexico,MEX,38,47.56652652469408
mru,2025,2025-12-29,Morocco,MAR,39,47.537319971755046
mru,2025,2025-12-29,United Arab Emirates,ARE,40,47.44613636493621
mru,2025,2025-12-29,Colombia,COL,41,47.10509415230885
mru,2025,2025-12-29,Algeria,DZA,42,45.8244435014771
mru,2025,2025-12-29,Madagascar,MDG,43,45.7587432874345
mru,2025,2025-12-29,Senegal,SEN,44,45.719659885327474
mru,2025,2025-12-29,Tunisia,TUN,45,45.55773510819324
mru,2025,2025-12-29,Sri Lanka,LKA,46,45.527949884454415
mru,2025,2025-12-29,Cayman Islands,CYM,47,45.380030770207114
mru,2025,2025-12-29,Croatia,HRV,48,45.34446932532451
mru,2025,2025-12-29,Trinidad & Tobago,TTO,49,45.1788777991127
mru,2025,2025-12-29,Uganda,UGA,50,45.12219420744046
mru,2025,2025-12-29,Malta,MLT,51,44.751056254089576
mru,2025,2025-12-29,Ukraine,UKR,52,44.45954021040981
mru,2025,2025-12-29,Philippines,PHL,53,44.11110969456276
mru,2025,2025-12-29,Malaysia,MYS,54,43.35872568708656
mru,2025,2025-12-29,Luxembourg,LUX,55,42.30468717518669
mru,2025,2025-12-29,Lithuania,LTU,56,41.779377222876946
mru,2025,2025-12-29,Denmark,DNK,57,40.9354176282707
mru,2025,2025-12-29,Kazakhstan,KAZ,58,40.49407695763477
mru,2025,2025-12-29,Moldova,MDA,59,40.40767854067793
mru,2025,2025-12-29,Israel,ISR,60,40.251741512800976
mru,2025,2025-12-29,Jamaica,JAM,61,39.880571811754116
mru,2025,2025-12-29,Singapore,SGP,62,39.63711803750263
mru,2025,2025-12-29,Latvia,LVA,63,39.6293167945877
mru,2025,2025-12-29,Zambia,ZMB,64,39.24481986983414
mru,2025,2025-12-29,Chinese Taipei,TPE,65,39.12218701808811
mru,2025,2025-12-29,Cook Islands,COK,66,39.106883747652994
mru,2025,2025-12-29,Cote D'Ivoire,CIV,67,39.06230545669446
mru,2025,2025-12-29,Serbia,SRB,68,39.03387977815994
mru,2025,2025-12-29,Guyana,GUY,69,39.02271599709534
mru,2025,2025-12-29,Bulgaria,BGR,70,38.495810416592164
mru,2025,2025-12-29,Barbados,BRB,71,38.49569773543499
mru,2025,2025-12-29,Austria,AUT,72,38.12267770168626
mru,2025,2025-12-29,Thailand,THA,73,37.68529590335274
mru,2025,2025-12-29,Bermuda,BMU,74,37.20237304869116
mru,2025,2025-12-29,Finland,FIN,75,37.05770655906548
mru,2025,2025-12-29,Nigeria,NGA,76,36.816623595983124
mru,2025,2025-12-29,Venezuela,VEN,77,36.780649109864626
mru,2025,2025-12-29,Botswana,BWA,78,36.21395294232694
mru,2025,2025-12-29,Andorra,AND,79,35.75217962425135
mru,2025,2025-12-29,Peru,PER,80,35.049415446168545
mru,2025,2025-12-29,St Vincent and the Grenadines,VCT,81,35.04879164548149
mru,2025,2025-12-29,Slovenia,SVN,82,34.567850631274794
mru,2025,2025-12-29,Ghana,GHA,83,34.378756738469534
mru,2025,2025-12-29,Hungary,HUN,84,32.37717217796803
mru,2025,2025-12-29,Turkey,TUR,85,32.14521740189857
mru,2025,2025-12-29,India,IND,86,31.834276964261466
mru,2025,2025-12-29,Qatar,QAT,87,31.31491966269572
mru,2025,2025-12-29,Burkina Faso,BFA,88,31.05
mru,2025,2025-12-29,Lesotho,LSO,89,30.456155217261962
mru,2025,2025-12-29,Guam,GUM,90,30.378346459789753
mru,2025,2025-12-29,Pakistan,PAK,91,30.131830833302693
mru,2025,2025-12-29,Iran,IRN,92,30.0
mru,2025,2025-12-29,Costa Rica,CRI,93,29.748294784966305
mru,2025,2025-12-29,China,CHN,94,28.914189759612665
mru,2025,2025-12-29,Bosnia & Herzegovina,BIH,95,28.357396560873354
mru,2025,2025-12-29,St Lucia,LCA,96,27.70783569014838
mru,2025,2025-12-29,Papua New Guinea,PNG,97,27.68373495485308
mru,2025,2025-12-29,Bahamas,BHS,98,27.45696466947975
mru,2025,2025-12-29,Eswatini,SWZ,99,25.584879564484446
mru,2025,2025-12-29,Uzbekistan,UZB,100,25.2828007869781
mru,2025,2025-12-29,Norway,NOR,101,24.57788778159169
mru,2025,2025-12-29,Mauritius,MUS,102,24.5580989461403
mru,2025,2025-12-29,Laos,LAO,103,24.0
mru,2025,2025-12-29,Nepal,NPL,103,24.0
mru,2025,2025-12-29,Rwanda,RWA,105,23.783758194069794
mru,2025,2025-12-29,Cameroon,CMR,106,23.1200853709647
mru,2025,2025-12-29,Niue Island,NIU,107,22.62618599821591
mru,2025,2025-12-29,Burundi,BDI,108,20.15648565369965
mru,2025,2025-12-29,Solomon Islands,SLB,109,17.972960374916912
mru,2025,2025-12-29,Indonesia,IDN,110,15.948198798661993
mru,2025,2025-12-29,Monaco,MCO,111,11.171558073802641
mru,2025,2025-12-29,Greece,GRC,112,10.546451727059399
mru,2025,2025-12-29,Vanuatu,VUT,113,9.289167657403121
mru,2025,2025-12-29,American Samoa,ASM,114,7.532106726695797
mru,2026,2026-02-16,South Africa,ZAF,1,93.94110080257116
mru,2026,2026-02-16,New Zealand,NZL,2,90.3251602439559
mru,2026,2026-02-16,France,FRA,3,88.39503832712339
mru,2026,2026-02-16,England,ENG,4,87.70810797260286
mru,2026,2026-02-16,Ireland,IRL,5,86.80803948416352
mru,2026,2026-02-16,Argentina,ARG,6,84.9744656872118
mru,2026,2026-02-16,Australia,AUS,7,81.52744958045409
mru,2026,2026-02-16,Fiji,FJI,8,81.13528811390982
mru,2026,2026-02-16,Scotland,SCO,9,81.09894229685067
mru,2026,2026-02-16,Italy,ITA,10,79.80829603813565
mru,2026,2026-02-16,Wales,WAL,11,74.23480100982037
mru,2026,2026-02-16,Japan,JPN,12,74.08899535090599
mru,2026,2026-02-16,Georgia,GEO,13,73.18054437749366
mru,2026,2026-02-16,Uruguay,URY,14,69.18543777104028
mru,2026,2026-02-16,Spain,ESP,15,69.15832723910061
mru,2026,2026-02-16,USA,USA,16,68.25880260464882
mru,2026,2026-02-16,Chile,CHL,17,66.71840290282871
mru,2026,2026-02-16,Tonga,TON,18,66.66365463738057
mru,2026,2026-02-16,Portugal,PRT,19,66.53408931590378
mru,2026,2026-02-16,Samoa,WSM,20,66.42643847773405
mru,2026,2026-02-16,Romania,ROU,21,60.89610011186042
mru,2026,2026-02-16,Hong Kong China,HKG,22,59.61389255131394
mru,2026,2026-02-16,Belgium,BEL,23,59.55705600335892
mru,2026,2026-02-16,Zimbabwe,ZWE,24,58.80344960361036
mru,2026,2026-02-16,Canada,CAN,25,58.7541292168981
mru,2026,2026-02-16,Namibia,NAM,26,56.95622323902014
mru,2026,2026-02-16,Netherlands,NLD,27,56.86310058362705
mru,2026,2026-02-16,Switzerland,CHE,28,55.25840440013183
mru,2026,2026-02-16,Czechia,CZE,29,54.78328514781327
mru,2026,2026-02-16,Poland,POL,30,52.964478421518216
mru,2026,2026-02-16,Germany,DEU,31,52.185694738358066
mru,2026,2026-02-16,Paraguay,PRY,32,52.15194540907321
mru,2026,2026-02-16,Russia,RUS,33,52.06119262441148
mru,2026,2026-02-16,Sweden,SWE,34,51.87537775157784
mru,2026,2026-02-16,Brazil,BRA,35,51.49706521014096
mru,2026,2026-02-16,Kenya,KEN,36,50.08791644542441
mru,2026,2026-02-16,Korea,KOR,37,49.29101317272516
mru,2026,2026-02-16,Mexico,MEX,38,47.56652652469408
mru,2026,2026-02-16,Morocco,MAR,39,47.537319971755046
mru,2026,2026-02-16,United Arab Emirates,ARE,40,47.44613636493621
mru,2026,2026-02-16,Colombia,COL,41,47.10509415230885
mru,2026,2026-02-16,Algeria,DZA,42,45.8244435014771
mru,2026,2026-02-16,Madagascar,MDG,43,45.7587432874345
mru,2026,2026-02-16,Senegal,SEN,44,45.719659885327474
mru,2026,2026-02-16,Tunisia,TUN,45,45.55773510819324
mru,2026,2026-02-16,Sri Lanka,LKA,46,45.527949884454415
mru,2026,2026-02-16,Cayman Islands,CYM,47,45.380030770207114
mru,2026,2026-02-16,Croatia,HRV,48,45.34446932532451
mru,2026,2026-02-16,Trinidad & Tobago,TTO,49,45.1788777991127
mru,2026,2026-02-16,Uganda,UGA,50,45.12219420744046
mru,2026,2026-02-16,Malta,MLT,51,44.751056254089576
mru,2026,2026-02-16,Ukraine,UKR,52,44.45954021040981
mru,2026,2026-02-16,Philippines,PHL,53,44.11110969456276
mru,2026,2026-02-16,Malaysia,MYS,54,43.35872568708656
mru,2026,2026-02-16,Luxembourg,LUX,55,42.30468717518669
mru,2026,2026-02-16,Lithuania,LTU,56,41.779377222876946
mru,2026,2026-02-16,Denmark,DNK,57,40.9354176282707
mru,2026,2026-02-16,Kazakhstan,KAZ,58,40.49407695763477
mru,2026,2026-02-16,Moldova,MDA,59,40.40767854067793
mru,2026,2026-02-16,Israel,ISR,60,40.251741512800976
mru,2026,2026-02-16,Jamaica,JAM,61,39.880571811754116
mru,2026,2026-02-16,Singapore,SGP,62,39.63711803750263
mru,2026,2026-02-16,Latvia,LVA,63,39.6293167945877
mru,2026,2026-02-16,Zambia,ZMB,64,39.24481986983414
mru,2026,2026-02-16,Chinese Taipei,TPE,65,39.12218701808811
mru,2026,2026-02-16,Cook Islands,COK,66,39.106883747652994
mru,2026,2026-02-16,Cote D'Ivoire,CIV,67,39.06230545669446
mru,2026,2026-02-16,Serbia,SRB,68,39.03387977815994
mru,2026,2026-02-16,Guyana,GUY,69,39.02271599709534
mru,2026,2026-02-16,Bulgaria,BGR,70,38.495810416592164
mru,2026,2026-02-16,Barbados,BRB,71,38.49569773543499
mru,2026,2026-02-16,Austria,AUT,72,38.12267770168626
mru,2026,2026-02-16,Thailand,THA,73,37.68529590335274
mru,2026,2026-02-16,Bermuda,BMU,74,37.20237304869116
mru,2026,2026-02-16,Finland,FIN,75,37.05770655906548
mru,2026,2026-02-16,Nigeria,NGA,76,36.816623595983124
mru,2026,2026-02-16,Venezuela,VEN,77,36.780649109864626
mru,2026,2026-02-16,Botswana,BWA,78,36.21395294232694
mru,2026,2026-02-16,Andorra,AND,79,35.75217962425135
mru,2026,2026-02-16,Peru,PER,80,35.049415446168545
mru,2026,2026-02-16,St Vincent and the Grenadines,VCT,81,35.04879164548149
mru,2026,2026-02-16,Slovenia,SVN,82,34.567850631274794
mru,2026,2026-02-16,Ghana,GHA,83,34.378756738469534
mru,2026,2026-02-16,Hungary,HUN,84,32.37717217796803
mru,2026,2026-02-16,Turkey,TUR,85,32.14521740189857
mru,2026,2026-02-16,India,IND,86,31.834276964261466
mru,2026,2026-02-16,Burkina Faso,BFA,87,31.05
mru,2026,2026-02-16,Lesotho,LSO,88,30.456155217261962
mru,2026,2026-02-16,Guam,GUM,89,30.378346459789753
mru,2026,2026-02-16,Iran,IRN,90,30.0
mru,2026,2026-02-16,Costa Rica,CRI,91,29.748294784966305
mru,2026,2026-02-16,China,CHN,92,28.914189759612665
mru,2026,2026-02-16,Bosnia & Herzegovina,BIH,93,28.357396560873354
mru,2026,2026-02-16,St Lucia,LCA,94,27.70783569014838
mru,2026,2026-02-16,Papua New Guinea,PNG,95,27.68373495485308
mru,2026,2026-02-16,Bahamas,BHS,96,27.45696466947975
mru,2026,2026-02-16,Eswatini,SWZ,97,25.584879564484446
mru,2026,2026-02-16,Qatar,QAT,98,25.31491966269572
mru,2026,2026-02-16,Uzbekistan,UZB,99,25.2828007869781
mru,2026,2026-02-16,Norway,NOR,100,24.57788778159169
mru,2026,2026-02-16,Mauritius,MUS,101,24.5580989461403
mru,2026,2026-02-16,Pakistan,PAK,102,24.131830833302693
mru,2026,2026-02-16,Laos,LAO,103,24.0
mru,2026,2026-02-16,Nepal,NPL,103,24.0
mru,2026,2026-02-16,Rwanda,RWA,105,23.783758194069794
mru,2026,2026-02-16,Cameroon,CMR,106,23.1200853709647
mru,2026,2026-02-16,Niue Island,NIU,107,22.62618599821591
mru,2026,2026-02-16,Burundi,BDI,108,20.15648565369965
mru,2026,2026-02-16,Solomon Islands,SLB,109,17.972960374916912
mru,2026,2026-02-16,Indonesia,IDN,110,15.948198798661993
mru,2026,2026-02-16,Monaco,MCO,111,11.171558073802641
mru,2026,2026-02-16,Greece,GRC,112,10.546451727059399
mru,2026,2026-02-16,Vanuatu,VUT,113,9.289167657403121
mru,2026,2026-02-16,American Samoa,ASM,114,7.532106726695797
wru,2016,2016-12-26,New Zealand,NZL,1,93.4327989922764
wru,2016,2016-12-26,England,ENG,2,88.08999282836301
wru,2016,2016-12-26,Canada,CAN,3,86.52383389425717
wru,2016,2016-12-26,France,FRA,4,84.05561019352237
wru,2016,2016-12-26,Ireland,IRL,5,80.73154957569051
wru,2016,2016-12-26,Australia,AUS,6,79.88420371708467
wru,2016,2016-12-26,Italy,ITA,7,77.71931235754083
wru,2016,2016-12-26,USA,USA,8,77.6501649729799
wru,2016,2016-12-26,Spain,ESP,9,76.80248570987465
wru,2016,2016-12-26,Wales,WAL,10,74.64222164864836
wru,2016,2016-12-26,Samoa,WSM,11,68.7224999238881
wru,2016,2016-12-26,South Africa,ZAF,12,68.5110836671501
wru,2016,2016-12-26,Scotland,SCO,13,65.4330908043714
wru,2016,2016-12-26,Netherlands,NLD,14,64.16595660172518
wru,2016,2016-12-26,Portugal,PRT,15,64.0
wru,2016,2016-12-26,Kazakhstan,KAZ,16,62.21749506225411
wru,2016,2016-12-26,Japan,JPN,17,61.32213470508314
wru,2016,2016-12-26,Sweden,SWE,18,59.73321576463212
wru,2016,2016-12-26,Russia,RUS,19,58.47040148455269
wru,2016,2016-12-26,Germany,DEU,20,58.151062750929256
wru,2016,2016-12-26,Belgium,BEL,21,53.94679695963085
wru,2016,2016-12-26,Trinidad & Tobago,TTO,22,52.44980886247916
wru,2016,2016-12-26,Hong Kong China,HKG,23,51.46507256949707
wru,2016,2016-12-26,China,CHN,24,46.70569780297733
wru,2016,2016-12-26,Denmark,DNK,25,46.68381025154208
wru,2016,2016-12-26,Jamaica,JAM,26,46.52221893043186
wru,2016,2016-12-26,Guyana,GUY,27,45.632796
wru,2016,2016-12-26,Romania,ROU,28,44.94748975
wru,2016,2016-12-26,Norway,NOR,29,44.858160980656436
wru,2016,2016-12-26,Fiji,FJI,30,44.4075
wru,2016,2016-12-26,Kenya,KEN,31,44.35344429454728
wru,2016,2016-12-26,Bosnia & Herzegovina,BIH,32,44.0
wru,2016,2016-12-26,Thailand,THA,33,42.346317080067365
wru,2016,2016-12-26,Singapore,SGP,34,41.67956290305924
wru,2016,2016-12-26,Uzbekistan,UZB,35,41.40049205796131
wru,2016,2016-12-26,Cayman Islands,CYM,36,40.95149779028812
wru,2016,2016-12-26,Switzerland,CHE,37,40.908316963125
wru,2016,2016-12-26,Tonga,TON,38,40.05
wru,2016,2016-12-26,Uganda,UGA,39,39.64655570545272
wru,2016,2016-12-26,Papua New Guinea,PNG,40,39.5425
wru,2016,2016-12-26,Luxembourg,LUX,41,38.8319875
wru,2016,2016-12-26,Finland,FIN,42,38.8221130875
wru,2016,2016-12-26,Brazil,BRA,43,38.0
wru,2016,2016-12-26,Serbia,SRB,44,37.788625
wru,2016,2016-12-26,Barbados,BRB,45,36.06201327181987
wru,2016,2016-12-26,St Vincent and the Grenadines,VCT,46,34.71264100221263
wru,2016,2016-12-26,Bahamas,BHS,47,33.66902414276836
wru,2016,2016-12-26,Philippines,PHL,48,30.0
wru,2016,2016-12-26,Czechia,CZE,49,28.701467699375
wru,2017,2017-12-25,New Zealand,NZL,1,95.66311345998388
wru,2017,2017-12-25,England,ENG,2,92.67630226531898
wru,2017,2017-12-25,France,FRA,3,87.25380351691851
wru,2017,2017-12-25,Canada,CAN,4,86.30858923106109
wru,2017,2017-12-25,USA,USA,5,79.41030467898443
wru,2017,2017-12-25,Australia,AUS,6,78.68281254381714
wru,2017,2017-12-25,Wales,WAL,7,75.65150399625469
wru,2017,2017-12-25,Italy,ITA,8,73.92339307165336
wru,2017,2017-12-25,Ireland,IRL,9,73.02694745750468
wru,2017,2017-12-25,Spain,ESP,10,72.12817148595822
wru,2017,2017-12-25,Samoa,WSM,11,68.7224999238881
