competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2021,2021-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2022,2022-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,1,gold,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2022,2022-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,2,silver,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2022,2022-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Germany,Germany,GER,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2023,2023-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2023,2023-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,2,silver,team,Japan,Japan,JPN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2023,2023-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2024,2024-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2024,2024-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,2,silver,team,Estonia,Estonia,EST,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2024,2024-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2025,2025-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,1,gold,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2025,2025-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,2,silver,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2025,2025-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2026,2026-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2026,2026-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_mixed_doubles_curling_championship,World Mixed Doubles Curling Championship,2026,2026-12-31,curling,Curling,mixed-doubles,Mixed Doubles,mixed,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2001,2001-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2001,2001-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2001,2001-12-31,curling,Curling,women,Women,women,3,bronze,team,Denmark,Denmark,DEN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2002,2002-12-31,curling,Curling,women,Women,women,1,gold,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2002,2002-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2002,2002-12-31,curling,Curling,women,Women,women,3,bronze,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2003,2003-12-31,curling,Curling,women,Women,women,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2003,2003-12-31,curling,Curling,women,Women,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2003,2003-12-31,curling,Curling,women,Women,women,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2004,2004-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2004,2004-12-31,curling,Curling,women,Women,women,2,silver,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2004,2004-12-31,curling,Curling,women,Women,women,3,bronze,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2005,2005-12-31,curling,Curling,women,Women,women,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2005,2005-12-31,curling,Curling,women,Women,women,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2005,2005-12-31,curling,Curling,women,Women,women,3,bronze,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2006,2006-12-31,curling,Curling,women,Women,women,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2006,2006-12-31,curling,Curling,women,Women,women,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2006,2006-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2007,2007-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2007,2007-12-31,curling,Curling,women,Women,women,2,silver,team,Denmark,Denmark,DEN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2007,2007-12-31,curling,Curling,women,Women,women,3,bronze,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2008,2008-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2008,2008-12-31,curling,Curling,women,Women,women,2,silver,team,China,China,CHN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2008,2008-12-31,curling,Curling,women,Women,women,3,bronze,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2009,2009-12-31,curling,Curling,women,Women,women,1,gold,team,China,China,CHN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2009,2009-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2009,2009-12-31,curling,Curling,women,Women,women,3,bronze,team,Denmark,Denmark,DEN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2010,2010-12-31,curling,Curling,women,Women,women,1,gold,team,Germany,Germany,GER,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2010,2010-12-31,curling,Curling,women,Women,women,2,silver,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2010,2010-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2011,2011-12-31,curling,Curling,women,Women,women,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2011,2011-12-31,curling,Curling,women,Women,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2011,2011-12-31,curling,Curling,women,Women,women,3,bronze,team,China,China,CHN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2012,2012-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2012,2012-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2012,2012-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2013,2013-12-31,curling,Curling,women,Women,women,1,gold,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2013,2013-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2013,2013-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2014,2014-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2014,2014-12-31,curling,Curling,women,Women,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2014,2014-12-31,curling,Curling,women,Women,women,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2015,2015-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2015,2015-12-31,curling,Curling,women,Women,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2015,2015-12-31,curling,Curling,women,Women,women,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2016,2016-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2016,2016-12-31,curling,Curling,women,Women,women,2,silver,team,Japan,Japan,JPN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2016,2016-12-31,curling,Curling,women,Women,women,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2017,2017-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2017,2017-12-31,curling,Curling,women,Women,women,2,silver,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2017,2017-12-31,curling,Curling,women,Women,women,3,bronze,team,Scotland,Scotland,SCO,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2018,2018-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2018,2018-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2018,2018-12-31,curling,Curling,women,Women,women,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2019,2019-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2019,2019-12-31,curling,Curling,women,Women,women,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2019,2019-12-31,curling,Curling,women,Women,women,3,bronze,team,South Korea,South Korea,KOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2021,2021-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2021,2021-12-31,curling,Curling,women,Women,women,2,silver,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2021,2021-12-31,curling,Curling,women,Women,women,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2022,2022-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2022,2022-12-31,curling,Curling,women,Women,women,2,silver,team,South Korea,South Korea,KOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2022,2022-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2023,2023-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2023,2023-12-31,curling,Curling,women,Women,women,2,silver,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2023,2023-12-31,curling,Curling,women,Women,women,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2024,2024-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2024,2024-12-31,curling,Curling,women,Women,women,2,silver,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2024,2024-12-31,curling,Curling,women,Women,women,3,bronze,team,South Korea,South Korea,KOR,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2025,2025-12-31,curling,Curling,women,Women,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2025,2025-12-31,curling,Curling,women,Women,women,2,silver,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2025,2025-12-31,curling,Curling,women,Women,women,3,bronze,team,China,China,CHN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2026,2026-12-31,curling,Curling,women,Women,women,1,gold,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2026,2026-12-31,curling,Curling,women,Women,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/World_Curling_Championships
world_womens_curling_championship,World Women's Curling Championship,2026,2026-12-31,curling,Curling,women,Women,women,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/World_Curling_Championships
